Time,THCP,THCP01,THCP02,THCP03,THCP04,THCP05,THCP06,THCP07,THCP08,THCP09,THCP10,THCP11,THCP12,THCP13,THCP14,THCP15,THCP16,THCP17,GAS,GAS01,GAS02,GAS03,GAS04,GAS05,GAS06,GAS07,GAS08,GAS09,GAS10,GAS11,GAS12,GAS13,GAS14,GAS15,GAS16,GAS17,GAS18,GAS19,GAS20,GAS21,GAS22,GAS23,GAS24,GAS25,GAS26,GAS27,GAS28,GAS29,GAS30,GAS31,GAS32,GAS33,GAS34,GAS35,GAS36,GAS37,GAS38,GAS39,GAS40,GAS41,GAS42
510.30945,70.271315,67.584159,43.800981,212.58901,240.73971,254.62989,69.71708,64.767722,47.937005,213.29606,227.24853,279.15375,71.715861,65.57201,49.400303,215.64837,215.78624,281.31385,1.0687435,0.98775287,0.88047347,2.4258921,2.506246,2.5016347,1.4637227,1.2707551,1.0605221,2.9803815,3.0735468,3.2639867,2.1835618,1.6637852,1.2161965,3.7797559,3.3043327,2.8507606,440.05646,440.05646,401.14057,381.99279,367.53014,476.0794,476.0794,426.9125,399.34318,382.58978,492.03361,492.03361,453.09604,423.51368,403.11343,484.50645,484.50645,465.63358,437.70986,417.21111,456.41203,456.41203,450.12214,427.33622,414.1074
510.61698,70.185959,67.937104,44.34747,213.79807,240.05526,254.24545,70.496822,64.523789,47.868615,215.16853,233.23651,281.25457,72.278923,65.600603,49.639451,217.39667,217.41663,276.91321,1.0373508,0.95620629,0.84917628,2.3177131,2.3958681,2.4593843,1.4202236,1.227435,1.007168,2.7904421,2.9537199,2.9665818,2.1517653,1.6050694,1.1481583,3.4294621,3.004877,2.7637952,401.77299,401.77299,414.25712,411.26004,400.6647,384.50731,384.50731,404.64449,403.69938,405.1246,375.50492,375.50492,392.84212,398.84956,402.41486,378.15507,378.15507,379.69625,385.33971,384.7333,386.33975,386.33975,372.20942,371.20913,374.56646
510.91269,69.775644,68.137787,44.756351,213.48375,239.0881,255.00002,71.136581,64.41299,47.81746,216.399,236.6915,278.1606,72.552834,65.233707,49.685218,218.69479,216.01141,273.10018,1.0555368,0.96456598,0.86025448,2.2308933,2.3357713,2.4943248,1.457867,1.2350715,1.005127,2.6718825,2.7414243,2.6303408,2.2542862,1.6252696,1.1424069,3.2020747,2.7423348,2.618607,355.78115,355.78115,350.56944,352.19585,362.69702,378.74334,378.74334,369.14789,358.52107,358.92044,402.53037,402.53037,391.71669,375.81797,362.9171,420.1245,420.1245,413.12271,394.57894,372.97481,439.02218,439.02218,438.18463,416.79105,386.27878
511.21299,69.069949,68.081204,45.002977,212.47698,238.50295,256.68,71.693587,64.519967,47.930884,216.83458,236.99925,273.82601,72.524008,64.811951,49.550061,218.76875,213.63391,266.89842,1.0765347,0.97530704,0.86042591,2.1695627,2.3288492,2.5354743,1.4931629,1.2539533,1.0062782,2.5979199,2.5456375,2.5031513,2.3519037,1.6918948,1.1646124,3.1752402,2.6461902,2.4512034,366.05414,366.05414,371.30361,369.23275,358.63169,365.32895,365.32895,372.44587,375.50839,372.00992,368.09979,368.09979,372.73653,382.42177,387.8867,378.33817,378.33817,380.93208,391.13092,402.3895,398.84482,398.84482,403.08624,408.89955,421.08573
511.50916,68.307595,67.764877,45.193091,211.54862,238.72502,257.65793,72.232303,64.717343,48.155607,216.48448,236.48934,270.78761,72.328993,64.610563,49.414179,217.68132,211.21994,262.23515,1.0872614,0.99018254,0.87584824,2.2144564,2.4154196,2.5177904,1.513437,1.279713,1.0318568,2.6628523,2.5644933,2.53688,2.3755771,1.7303054,1.213141,3.4601643,2.7830964,2.6147698,358.93853,358.93853,353.91895,350.64427,351.51545,374.35534,374.35534,363.56403,357.7632,355.84443,394.30628,394.30628,380.1299,368.19356,365.13749,410.30374,410.30374,394.70697,377.78208,375.54408,406.55196,406.55196,397.14882,388.04151,385.18251
511.82003,67.684315,67.527785,45.525624,211.04871,240.25974,257.2436,72.827688,64.931206,48.385598,216.2123,236.36639,268.24693,72.271775,64.769731,49.407365,216.46079,208.99309,263.00047,1.1247825,1.0154345,0.89311917,2.3148222,2.5048949,2.4557743,1.5627714,1.3133379,1.0644272,2.7987487,2.6626322,2.6139936,2.4659484,1.798225,1.2695114,3.8114601,3.0112427,2.9794991,417.74474,417.74474,409.89846,389.38192,370.89592,440.48148,440.48148,428.4811,407.19391,387.23524,448.48994,448.48994,428.98696,405.93103,388.99811,439.98524,439.98524,411.29095,391.04929,380.73631,428.3106,428.3106,394.49575,376.50254,373.84347
512.10414,67.262576,67.535894,45.914671,210.97004,241.41067,257.36938,73.343919,65.060547,48.388275,216.62505,236.39813,268.39483,72.474594,65.203536,49.534402,215.69937,207.78361,264.53088,1.0948087,0.99290659,0.87481439,2.3115483,2.4570743,2.4631552,1.4962925,1.2678485,1.0417574,2.7713914,2.668757,2.806964,2.2941761,1.6823368,1.212842,3.5729016,2.9445186,3.0099573,400.6995,400.6995,403.28067,403.58572,404.29325,397.71956,397.71956,392.84996,392.59599,395.87026,399.2338,399.2338,385.9132,384.89548,383.8688,415.33971,415.33971,386.7897,381.17033,376.37547,430.43035,430.43035,398.90956,385.53987,374.37844
512.40747,67.052017,67.704855,46.218627,210.91397,240.77098,258.5933,73.561692,65.103412,48.183689,217.16222,235.97539,271.59694,72.830283,65.669962,49.756524,215.74113,208.05664,263.98942,1.0711837,0.97562778,0.86718706,2.295652,2.3964838,2.5722735,1.4536857,1.2428907,1.0370599,2.747605,2.6780683,3.048819,2.1842755,1.6321685,1.1921878,3.6077776,3.0056096,2.9203833,418.2291,418.2291,397.81486,373.2705,361.38461,450.84233,450.84233,423.97897,388.72786,365.03251,470.12457,470.12457,446.3172,407.58704,376.04759,498.09891,498.09891,477.205,432.5164,394.93267,524.75885,524.75885,500.39543,450.8693,413.71056
512.71964,67.103242,67.932994,46.530593,210.78317,240.22205,259.7047,73.444724,65.22243,47.970963,216.94941,235.36701,275.78922,73.213012,66.033337,50.017949,217.12464,208.89306,261.54758,1.0487195,0.9640474,0.86694968,2.2802522,2.426626,2.6487516,1.4183017,1.227307,1.031745,2.7002163,2.7004524,3.0848595,2.128285,1.6067239,1.1711074,3.5761417,3.0464333,2.7967006,442.16434,442.16434,428.06197,413.46491,403.97156,455.78164,455.78164,439.63652,431.03858,422.84426,468.40208,468.40208,446.72347,446.89009,444.80912,483.14301,483.14301,462.91838,460.26048,454.58939,482.63089,482.63089,467.62973,460.89746,452.08058
513.01308,67.388588,68.007283,46.92127,210.81293,241.73265,261.87784,73.177632,65.523711,47.92131,216.16978,235.50146,277.72252,73.403805,66.125902,50.148346,218.90981,209.26677,258.77481,1.0017479,0.9402329,0.85092395,2.2217594,2.4831263,2.6655757,1.3446086,1.1835406,1.0041678,2.5615802,2.6519348,2.9298943,1.9981947,1.5303835,1.1274954,3.2380595,2.8431348,2.6945091,411.49144,411.49144,420.68653,423.92648,412.96206,411.38128,411.38128,414.14225,423.58001,429.58169,421.32366,421.32366,414.18097,416.78224,421.16841,423.55076,423.55076,416.06054,413.85877,411.93103,400.33317,400.33317,408.27594,407.84261,405.61165
513.3182,67.851367,67.925976,47.280062,211.79798,243.42723,265.90198,72.922341,65.954979,48.13323,215.33802,235.3829,277.71122,73.357524,65.979217,50.034831,220.05663,209.3174,255.57038,0.97471919,0.92501314,0.83948924,2.221529,2.5038831,2.7167053,1.286095,1.1426952,0.97543313,2.4351974,2.5433161,2.7942214,1.8757146,1.4594237,1.0838899,3.0017463,2.671267,2.5581443,355.31055,355.31055,353.76316,356.82743,372.4624,374.67154,374.67154,366.78758,368.25362,375.51533,389.0999,389.0999,381.90722,378.10585,378.07509,396.85612,396.85612,387.91231,381.26896,376.08009,410.05818,410.05818,395.06299,381.3481,373.32808
513.60587,68.446342,67.863078,47.555537,213.20754,243.82208,269.05449,72.820056,66.392271,48.629655,214.73991,233.85581,274.68968,73.220435,65.687213,49.814628,220.49503,209.28859,250.6419,1.0409786,0.96077716,0.85669692,2.2882577,2.4403666,2.7008251,1.3810339,1.1940747,0.99418602,2.503389,2.4622021,2.652018,2.0328928,1.5507395,1.1245396,3.1370624,2.7247147,2.4828036,359.32634,359.32634,352.77624,349.92433,347.29531,367.34391,367.34391,373.54442,375.85983,371.32102,364.13168,364.13168,379.38347,387.80203,386.08171,368.95878,368.95878,381.32423,391.57378,392.56224,387.95409,387.95409,393.6961,400.9019,397.66623
513.90225,69.016644,67.881799,47.722567,214.69424,242.81257,271.76038,72.81048,66.757781,49.254883,214.46761,231.69968,269.55442,73.074729,65.263961,49.740351,220.68232,209.29077,249.77562,1.0013185,0.9287492,0.84801912,2.3275513,2.3784003,2.6814841,1.3207722,1.1539841,0.98171131,2.6183176,2.4525476,2.522903,1.9325335,1.5136407,1.1323512,3.4235266,2.8624528,2.6618157,308.59097,308.59097,321.46749,334.67425,346.06874,333.36634,333.36634,342.04937,346.82038,353.98178,372.86672,372.86672,370.69965,362.44093,361.00284,424.65721,424.65721,412.61526,383.04165,374.25217,474.72314,474.72314,456.9252,419.40753,401.56889
514.20652,69.337284,67.924229,47.720444,216.39551,241.37861,272.71483,72.729676,67.032219,49.772575,214.23019,229.56308,268.49598,72.827273,64.706953,50.044058,220.57857,209.22186,251.03845,0.94700138,0.89236957,0.81512158,2.2447736,2.2552735,2.5507086,1.2398553,1.1103075,0.94815269,2.5259473,2.3648981,2.6088746,1.7493153,1.4299518,1.0889948,3.2126376,2.7790783,2.7585277,461.10501,461.10501,421.38797,396.64831,364.16991,471.51208,471.51208,448.52962,431.42782,391.25902,494.32376,494.32376,480.48239,458.79138,415.7155,515.7043,515.7043,495.03326,475.531,442.25592,530.85552,530.85552,503.62072,484.17591,466.88
514.51515,69.227838,67.928653,47.470935,217.93758,240.08032,270.96767,72.565502,67.198874,49.74793,213.64362,228.28735,272.42086,72.430108,64.220617,50.534507,219.43877,209.05023,251.1576,0.94456614,0.88724918,0.82464182,2.2226919,2.2487798,2.4482087,1.2355117,1.0910752,0.95435604,2.46916,2.4296238,2.873266,1.7417529,1.3847096,1.0779066,2.9796669,2.7243656,2.8197519,398.0831,398.0831,416.29193,434.67673,446.05199,401.82217,401.82217,437.83175,458.88461,463.71329,452.66623,452.66623,467.34261,472.17415,472.11573,481.21407,481.21407,486.68553,482.28124,478.80105,470.92612,470.92612,484.1051,485.39232,486.39904
514.80783,68.714263,67.838224,47.100255,219.31992,238.33239,268.60881,72.342929,67.207965,49.336691,212.91296,229.05669,275.95873,71.935904,64.035676,50.892587,217.3137,209.05491,251.84986,0.96802545,0.90655069,0.8465138,2.2156502,2.2567932,2.471545,1.2702452,1.1328011,1.001428,2.4636307,2.5359106,3.0288757,1.7990553,1.4452902,1.1329967,3.069623,2.8021552,2.9858598,345.93795,345.93795,362.49777,374.54329,396.05759,356.57264,356.57264,379.77875,393.93171,410.02861,371.13286,371.13286,385.95289,394.11466,408.84498,405.90599,405.90599,399.24886,387.94746,397.96592,460.17454,460.17454,425.3214,386.50914,384.37654
515.1024,68.177747,67.688675,46.814679,220.10457,236.47907,266.68057,72.073428,67.011562,48.885437,212.90727,229.87211,278.68871,71.423604,64.098601,50.888461,215.12755,209.62502,253.28005,0.90032543,0.86709729,0.82950191,2.1457199,2.2323745,2.4994237,1.1689444,1.0745037,0.98250989,2.3985388,2.5618407,3.0871518,1.6331842,1.3509165,1.1085493,2.9814058,2.8621823,3.1304886,365.6086,365.6086,379.27771,390.27318,391.37353,438.53582,438.53582,444.25915,443.34045,422.16114,509.01911,509.01911,510.03226,492.47433,442.30427,532.40383,532.40383,536.58799,517.8251,458.95355,531.41144,531.41144,536.42514,525.04257,490.71241
515.41249,67.876365,67.582171,46.702328,220.07413,235.19513,265.56401,71.790884,66.72013,48.494861,213.96166,229.29051,281.7327,70.952074,64.19285,50.643271,213.20311,210.76785,256.16711,0.88826199,0.85927037,0.82984527,2.0847302,2.2232357,2.5502444,1.1688905,1.0803104,0.99615025,2.3550067,2.5021453,3.1779283,1.6789688,1.3788182,1.1237247,2.7496292,2.766456,3.2195639,426.52722,426.52722,436.4805,448.38983,457.74533,433.00572,433.00572,439.69255,447.40181,450.31822,423.29534,423.29534,424.67946,427.01846,434.64951,421.32635,421.32635,418.65174,415.23702,428.69196,431.6531,431.6531,424.16455,414.38522,426.32041
515.70944,67.858482,67.546239,46.717523,219.85385,235.47338,265.15783,71.627732,66.555379,48.257341,214.95089,227.58607,286.23282,70.654503,64.232943,50.42482,211.84228,211.68171,258.78832,1.0645947,0.98672073,0.93256922,2.2311197,2.3928308,2.6999827,1.4594737,1.2830809,1.1384852,2.6219218,2.6468405,3.4342808,2.1904059,1.6929809,1.2881045,3.1531909,2.9446718,3.2795309,377.52875,377.52875,384.39961,388.16241,385.79761,374.6383,374.6383,381.79714,380.01197,377.28165,374.93211,374.93211,383.40296,376.45619,374.16586,376.56025,376.56025,385.08599,376.75408,374.81244,370.43343,370.43343,383.32229,380.97941,382.7539
516.0145,68.051891,67.562352,46.815105,220.33992,237.18844,264.56364,71.674106,66.57737,48.19664,215.27353,225.59235,290.99717,70.575981,64.228077,50.40522,211.22914,212.22383,257.63975,1.1773596,1.0624317,0.98304308,2.4482142,2.574906,2.7872802,1.6067952,1.3833252,1.1993102,2.9257497,2.7959419,3.5196766,2.3642479,1.8348025,1.3760858,3.8876566,3.2797483,3.1835612,349.43707,349.43707,351.61844,354.70985,357.17587,348.45827,348.45827,345.01499,348.04157,352.71418,343.67275,343.67275,336.43105,340.4795,348.46875,344.24114,344.24114,333.558,337.33824,349.21386,359.32614,359.32614,338.82472,336.54279,351.77188
516.30265,68.10221,67.661677,46.858659,222.42702,239.31659,263.60922,71.806814,66.567966,48.23825,214.97099,224.18379,292.20841,70.430861,64.049365,50.497929,211.00045,212.59262,257.00625,1.0302269,0.96575821,0.89945248,2.4864887,2.5865898,2.7502966,1.3593331,1.204381,1.0544113,2.8329268,2.682158,3.1768739,1.9242758,1.529159,1.1707176,3.7279407,3.0813235,2.9009376,398.4175,398.4175,352.95249,332.38001,324.10962,422.46092,422.46092,378.68715,350.39647,324.38433,457.0599,457.0599,415.80259,369.36052,330.72854,483.41893,483.41893,436.36153,379.44393,339.14509,492.86724,492.86724,435.2992,384.14941,351.54592
516.6182,67.894919,67.780717,46.796738,224.52436,241.60765,263.40266,71.998695,66.441981,48.333181,214.47096,223.17106,290.53508,70.194705,63.717231,50.592962,210.87395,212.74388,255.13975,0.97121412,0.91798216,0.84994372,2.4398946,2.5630456,2.7188724,1.2644365,1.1265614,0.97481467,2.6489378,2.555088,2.8825044,1.7883776,1.4165921,1.0721846,3.272559,2.836189,2.5693627,481.56428,481.56428,463.79049,451.73173,418.42679,485.36361,485.36361,478.61384,465.06852,428.35135,490.73912,490.73912,479.32464,462.28293,423.05255,506.57833,506.57833,490.61727,462.12594,417.78705,526.20399,526.20399,508.24133,469.17942,418.06657
516.90662,67.61207,67.503252,46.800417,225.30326,243.5251,264.53415,72.287072,66.310021,48.470873,213.63959,222.24374,287.97098,70.006627,63.425276,50.674151,210.87244,212.75157,250.52494,1.0440918,0.96894248,0.87912359,2.4572547,2.5985165,2.7631094,1.4039356,1.2224861,1.0133401,2.652047,2.5928062,2.7662409,2.1086464,1.6073083,1.1518273,3.3557107,2.906837,2.4523435,425.42568,425.42568,425.35161,423.4819,425.04244,435.59585,435.59585,422.81251,419.41557,422.15106,436.56407,436.56407,422.34774,427.21546,433.19439,425.22516,425.22516,420.24835,429.82926,441.13329,413.81744,413.81744,412.31272,429.00314,447.57133
517.21916,67.435057,66.765462,47.167883,225.61612,245.28112,267.36964,72.674263,66.337721,48.644743,212.91359,221.29786,283.37354,69.961256,63.280061,50.723161,210.91969,212.6968,245.73959,1.0828874,0.99047553,0.88233732,2.4525691,2.6162658,2.7916305,1.4664446,1.2480766,1.011727,2.6267095,2.5367791,2.5830379,2.2568103,1.6706201,1.1753132,3.3531435,2.8593737,2.4682678,412.72664,412.72664,404.58409,386.05329,379.54579,423.05831,423.05831,404.13863,383.07547,375.41013,429.8029,429.8029,397.87032,372.49369,369.24429,436.60762,436.60762,395.36255,367.75756,364.64285,439.78052,439.78052,383.23912,362.11749,363.58662
517.50095,67.356313,66.059719,47.518077,226.21872,247.28707,269.30241,73.083457,66.508272,48.785437,212.61186,220.87384,277.93084,69.982876,63.284571,50.697891,210.55867,212.63561,243.97068,1.1066934,1.0076134,0.88895953,2.4635959,2.6266593,2.7057412,1.5081598,1.2772317,1.0311285,2.7034404,2.5769972,2.5003115,2.3252555,1.7208768,1.2193978,3.5491715,2.9667268,2.634614,451.63088,451.63088,434.37414,407.33407,372.32959,458.23926,458.23926,438.87067,412.71331,374.99523,468.85726,468.85726,458.04344,429.21075,383.53909,492.68034,492.68034,476.07368,439.61773,388.86336,505.75023,505.75023,484.31398,435.53924,377.81286
517.80382,67.290694,65.591331,47.316412,227.3272,248.59626,269.90304,73.540983,66.734784,48.9132,212.88607,221.0107,272.16748,70.145591,63.466707,50.763214,209.93074,212.7772,244.92954,1.1362972,1.024188,0.89609994,2.5198758,2.6056731,2.6309183,1.5555519,1.3191903,1.0556731,2.8748957,2.7211263,2.5428554,2.4067644,1.7994248,1.2676219,3.9343776,3.2239542,2.8898081,430.68827,430.68827,422.66267,421.62073,419.85351,441.94393,441.94393,431.79142,430.17562,431.1754,458.19685,458.19685,443.6618,433.99196,435.93848,460.33247,460.33247,438.5763,430.22527,434.04938,443.9258,443.9258,424.92459,425.61852,432.68134
518.11741,66.940207,65.317095,46.737448,227.80103,247.7833,269.5986,74.008412,66.897733,49.067803,213.09909,221.63039,268.21694,70.369544,63.741483,51.02492,210.06272,213.36856,245.87963,1.0203306,0.94045632,0.84137779,2.3997642,2.442593,2.5367475,1.3391092,1.1677066,0.97407265,2.6636041,2.6063982,2.6206144,1.9681644,1.5098224,1.1263147,3.3322052,2.9020947,2.8457498,460.19378,460.19378,450.79121,434.77781,416.94917,463.71609,463.71609,459.50816,443.34629,418.78614,468.96183,468.96183,465.65812,441.76873,412.66443,486.13381,486.13381,478.23626,448.19469,421.02224,518.71782,518.71782,502.1546,469.16303,436.82142
518.42285,66.023099,65.337868,45.994461,226.56981,246.08531,269.52907,74.447493,67.030256,49.101491,212.73453,222.78853,271.9285,70.692677,64.096138,51.311089,210.6169,214.01108,248.27236,1.118841,1.0100197,0.89877516,2.3689861,2.4422235,2.6016143,1.5382933,1.294863,1.0539261,2.6998648,2.6904757,2.9831554,2.3641569,1.6989853,1.2009877,3.4617211,2.9501466,2.9364983,396.17313,396.17313,406.14845,413.8866,415.04509,398.19998,398.19998,401.4625,408.72843,416.15928,396.59021,396.59021,399.56505,406.82434,421.77194,388.15573,388.15573,394.09555,409.9252,426.89292,374.57795,374.57795,385.75551,406.81257,416.89866
518.70128,64.82963,65.472123,45.242391,225.16055,244.50093,270.91512,74.896376,67.189641,48.772862,212.39723,224.04923,277.15473,71.251093,64.523847,51.470592,210.93637,214.34955,249.22863,1.2312793,1.0785137,0.94817605,2.4586146,2.4735332,2.7222597,1.6984341,1.3893603,1.1240006,2.8697647,2.7620428,3.1784833,2.6534764,1.8714342,1.3146572,3.7677285,3.0540754,2.9532879,369.75578,369.75578,361.9235,358.56734,360.04512,376.46643,376.46643,359.19441,354.76118,358.10745,379.55713,379.55713,356.77547,353.08138,359.63974,386.24054,386.24054,355.43666,349.67019,358.26175,387.72607,387.72607,347.51828,343.73513,352.27794
519.01515,63.644571,65.31182,44.622466,223.80903,242.90839,273.32911,75.222879,67.284628,48.204865,212.678,225.25409,282.22313,71.757636,64.823054,51.506016,211.0884,214.53243,245.29525,1.0990743,1.0046995,0.90962326,2.3411764,2.3908532,2.7856592,1.5170422,1.2942419,1.0761229,2.789501,2.7144336,3.1517854,2.3552017,1.7520142,1.2491928,3.776363,3.0398993,2.6543058,393.20055,393.20055,387.87107,367.62648,347.57322,395.8182,395.8182,394.35389,375.85123,355.68321,395.81041,395.81041,397.69226,379.55978,357.22521,399.4944,399.4944,400.25296,380.08427,357.47378,402.3659,402.3659,392.51317,358.5569,335.81705
519.31522,62.802485,64.509613,44.103185,222.29698,241.58846,276.32149,75.405021,67.371067,47.774474,213.40907,225.50727,282.12264,72.207385,65.015103,51.471454,211.70097,214.70092,243.00687,1.1473961,1.0286389,0.91852685,2.3418413,2.4064431,2.8243371,1.593278,1.3337049,1.0875747,2.8556217,2.6867303,2.8845002,2.4651317,1.7911496,1.2497856,3.9077144,3.0894095,2.6758359,387.02336,387.02336,370.32091,364.96916,364.7057,404.72904,404.72904,379.02363,365.90345,364.23528,419.58579,419.58579,387.20531,368.55924,363.11204,418.546,418.546,387.01116,371.39639,360.63098,409.32478,409.32478,378.44357,368.15418,355.23326
519.60379,62.551217,63.578799,43.244832,221.49385,240.77794,278.9414,75.370865,67.474365,47.643894,213.80549,224.58729,276.96205,72.566259,65.150126,51.399195,212.78309,214.72255,248.63764,1.0946501,0.9956441,0.90062823,2.3365171,2.4195091,2.786128,1.5069435,1.2746581,1.0470081,2.7881849,2.5879004,2.609527,2.3012174,1.7068677,1.2162541,3.6615464,3.0000809,2.9644885,412.34546,412.34546,405.55626,390.78695,375.18285,413.86876,413.86876,406.88689,390.79216,379.38258,417.98368,417.98368,402.84901,383.2128,373.94189,431.3316,431.3316,404.66825,380.0477,370.07521,463.32287,463.32287,428.43069,396.5079,371.24981
519.90523,62.5623,63.068846,42.25267,221.76976,240.27425,279.44155,75.057453,67.537235,47.70292,213.53852,223.10763,273.54252,72.84068,65.241594,51.372926,213.69089,214.79823,254.4665,1.0307696,0.96665874,0.86942984,2.2837822,2.3606947,2.6061904,1.3796696,1.209768,1.0037451,2.5762237,2.4509793,2.5788753,2.0599261,1.5946322,1.1648007,3.2936822,2.8846777,2.9842655,389.24676,389.24676,389.596,375.76362,368.89374,410.69244,410.69244,405.66808,388.2888,374.77808,440.38772,440.38772,431.20921,411.49902,388.02823,466.35292,466.35292,453.1603,426.79467,404.2314,508.96247,508.96247,484.23439,452.57142,432.0122
520.22385,62.490976,63.068278,41.557774,222.58895,239.73496,276.9574,74.54034,67.484917,47.674857,212.74285,222.19207,274.31697,73.187772,65.344704,51.446298,214.06645,215.647,253.34073,1.0088037,0.92622212,0.83100066,2.2449656,2.3067072,2.4099511,1.3598576,1.1658245,0.96634866,2.4736165,2.4619861,2.7137137,2.0366951,1.5350128,1.1124359,3.1846701,2.888696,2.7388641,394.00946,394.00946,404.43573,403.42072,396.65528,402.22185,402.22185,417.12313,426.287,425.34915,403.87763,403.87763,425.23192,441.16953,444.23397,411.56251,411.56251,437.20185,452.47853,447.33451,434.88658,434.88658,451.36689,458.90413,454.03279
520.52214,62.342683,63.293458,41.517806,223.89294,238.35796,274.15339,73.955792,67.377668,47.473892,211.9016,223.39951,275.82066,73.620949,65.449316,51.524233,214.41226,216.02076,251.3999,0.95920538,0.90469528,0.81683487,2.2320121,2.2629136,2.3345645,1.2681739,1.1215354,0.96006246,2.4252964,2.5011313,2.709628,1.8690766,1.4625613,1.1170256,3.0055751,2.7612056,2.646885,329.85507,329.85507,341.88988,360.78751,377.27233,324.79415,324.79415,335.85121,349.92265,367.16394,324.83035,324.83035,339.54964,350.16896,362.34197,377.65546,377.65546,383.35558,377.76938,371.24945,450.54052,450.54052,422.80715,393.88785,375.8375
520.80098,62.26821,63.460139,42.072403,225.08666,236.87437,272.20503,73.466444,67.456923,47.370387,211.67981,223.93446,275.41367,74.009703,65.519288,51.493164,215.11239,215.52573,253.62169,0.98272551,0.93267038,0.82972658,2.2557131,2.2719313,2.3533005,1.2957129,1.1632921,0.98332578,2.4946178,2.5143064,2.6948955,1.8704698,1.4935226,1.1431252,3.227064,2.8624409,2.9354231,320.72398,320.72398,314.81621,321.37532,328.74791,352.63029,352.63029,337.51608,332.72531,338.86714,398.52946,398.52946,390.92483,382.21771,379.81567,438.1322,438.1322,437.94887,430.45109,411.37515,454.13884,454.13884,454.02613,444.35062,416.26708
521.11498,62.378259,63.44116,43.004758,225.77543,235.59198,269.88618,73.134866,67.864882,47.5421,211.9985,222.90755,275.56706,74.396835,65.567097,51.316224,216.08626,214.94755,258.04813,1.0021451,0.94186081,0.84944741,2.3040523,2.301131,2.3672855,1.3400084,1.1866108,1.027965,2.625749,2.5271941,2.8766487,1.9521219,1.5403611,1.217708,3.4177359,2.9965904,3.3635363,389.57075,389.57075,376.61093,357.9429,347.93942,414.40541,414.40541,400.65713,388.5433,381.72168,436.87674,436.87674,412.08179,405.75395,407.45597,463.56403,463.56403,423.0781,412.46237,417.08933,488.05405,488.05405,437.77938,416.4386,418.80437
521.41135,62.700946,63.251967,43.835271,226.17374,234.8344,268.23462,72.842654,68.466964,48.190295,212.25983,221.61127,280.78947,74.739803,65.595881,51.153213,216.66664,214.40112,267.23557,1.0085901,0.94504534,0.85916042,2.2947094,2.3142228,2.4441994,1.3591084,1.2017195,1.054124,2.6450065,2.5653468,3.271474,1.9734545,1.553711,1.2420756,3.4190901,3.0506019,3.8421755,430.22842,430.22842,445.53865,428.52093,405.6281,445.94009,445.94009,461.91567,437.85916,412.86856,491.17878,491.17878,492.07163,467.73795,435.79117,513.29784,513.29784,506.09003,479.33527,438.70862,501.15112,501.15112,499.167,479.46274,440.53419
521.70769,63.085069,63.03131,44.069294,226.32074,234.78942,268.71793,72.574104,68.973676,49.220366,212.24503,220.57454,288.58706,75.128552,65.736247,51.167056,216.66833,214.28017,278.21317,1.0526936,0.97542433,0.89234018,2.3399054,2.3909084,2.6228058,1.4423149,1.261486,1.1049285,2.7012302,2.6912666,3.5729739,2.1448333,1.6621392,1.3065264,3.4823471,3.1725471,4.048627,371.87859,371.87859,367.21287,377.81145,394.79198,412.99232,412.99232,405.07734,414.20899,422.91479,444.51916,444.51916,439.02486,438.82849,437.0996,445.30177,445.30177,433.929,434.5642,431.31368,458.94127,458.94127,428.57733,426.07528,419.86596
522.00334,63.303899,62.940639,43.870445,226.52051,233.97226,270.56632,72.302006,69.252431,50.180158,212.28272,220.02982,295.86017,75.564972,66.03236,51.486731,216.36452,216.30692,282.61252,1.0815133,0.99966838,0.9088844,2.3743866,2.4030465,2.7732069,1.502083,1.3046287,1.1185826,2.7798865,2.7848858,3.65782,2.2733694,1.7332164,1.3069144,3.6716615,3.3455646,3.7271264,425.67635,425.67635,419.83314,396.01946,378.65531,438.74125,438.74125,439.2022,425.20074,408.46582,451.40331,451.40331,453.41829,440.66658,416.71105,484.65625,484.65625,478.54759,460.23529,423.6309,526.69006,526.69006,517.52205,482.28245,436.15362
522.30749,63.327871,63.130353,43.675536,227.17516,232.78711,272.94193,72.077895,69.283376,50.478411,212.53008,220.90005,300.25592,75.894817,66.315886,52.132865,215.95358,218.95936,278.21764,1.074682,0.99240425,0.8949194,2.3741689,2.4120321,2.7812709,1.5085861,1.298662,1.0969985,2.7511316,2.8729524,3.4850838,2.3302357,1.7326256,1.2657814,3.4953359,3.2769726,3.1400305,402.00418,402.00418,411.23086,413.33378,416.73916,426.9827,426.9827,423.08863,427.4755,434.16013,453.29948,453.29948,437.7407,439.97254,449.81773,464.25979,464.25979,452.68674,454.28075,462.58394,462.41336,462.41336,457.53354,461.07183,467.49059
522.61565,63.485139,63.597452,43.700946,227.77339,233.07163,275.31257,72.110598,69.187597,50.13788,212.80097,224.35012,299.17828,76.049936,66.500216,52.858438,215.51185,219.31422,271.88709,1.1249103,1.0285721,0.90455905,2.4057558,2.4990938,2.7274806,1.5833515,1.3519991,1.1044485,2.8200919,2.9393812,3.17176,2.459031,1.8197693,1.2948464,3.6175354,3.1767954,2.9344938,406.92323,406.92323,414.65565,415.24244,413.2134,402.18853,402.18853,415.91049,418.40986,416.34534,401.13,401.13,411.44665,411.56262,412.86995,406.9293,406.9293,412.42397,408.30122,412.46991,419.86392,419.86392,425.94231,414.59129,420.85861
